"REVIEW_NUM","USER_NUM","WINE_NUM","REVIEW_CONTENT","REVIEW_DATE","REVIEW_RATING","REVIEW_COUNT_LIKE"
3376,1978,42,"체리, 블루베리, 멘톨 기침 시럽 맛. 남은 오크나무가 많은 미세 입자 침전물. 과일과 둥근 맛으로 볼 때, 특히 10년산 고형 빈티지로부터 조금 더 팝송을 기대했습니다.","Jul 6, 2018",3.5,0
3326,1958,42,"와! 이 와인은 정말 많은 것을 제공한다. 나는 서빙하기 전에 그것을 한 시간 동안 식혀두었다. 체리, 로즈힙, 자두 그리고 약간의 사랑스러운 딸기를 곁들인 진한 향미. 소고기, 허브로 구운 감자와 레드 와인 소스를 메인 코스로 먹으니 완벽한 조화가 되었다. 내 손님들은 행복했어 ","Jan 1, 2020",4.5,45
3327,2337,42,"이것은 멋진 Rioja이다 - 거의 4.5에 가깝다. 부드럽고 오래되었지만 여전히 너무 많은 과일 - 딸기잼, 가죽, 담배, 약용 향신료","Nov 25, 2019",4,1
3328,1109,42,"딸기, 타르트 블랙 체리, 블랙베리, 아니스, 쓴 초콜릿, 후추, 부드러운 가죽. 입자가 고운 탄닌, 육즙이 많고, 예상보다 가벼우면서도 몸이 꽉 찼습니다.","Jul 16, 2017",4.5,4
3329,2338,42,"계피와 자작나무 향. 강한 아니스는 미각을 시작하고, 그 다음에 탄닉 체리와 높은 알코올의 마무리가 뒤따른다.","Nov 21, 2020",3.5,2
3330,2339,42,"이 와인을 정말 맛있게 마셨네요... 중간사이즈의 아름다운 검은 루비. 검붉은 체리와 가죽을 약간 섞었다. 입안에는 검붉은 과일과 가죽의 흔적이 남아 있다. 그것은 부드러운 탄닌이 함유된 균형 잡힌 와인이다. 93점","Sep 15, 2018",4,14
3331,2340,42,"좋은 품질의 리오자...나이도 꽤 많죠! 잘 말린 과일...빨간 체리, 자두색... 색깔은 여전히 좋다...부드러운 탄닌, 좋은 구조...약간의 박하, 가죽, 버섯... 훌륭하게 차려졌다!!! 난 이게 좋아!!!!","Feb 23, 2019",4,3
3332,2341,42,"향: 블랙베리, 검붉은 체리, 옅은 연기 그리고 약간의 가죽.
맛: 적포도주, 자두껍질 그리고 감히 석류라고 말할 수 있죠. (아니면 그게 음식이었나요?!)
마무리: 고전적인 건조한 Rioja, 약간의 시가 박스, 코코아 그리고 먼지 탄닌.
전체적으로: 약 20유로의 훌륭한 푸드 와인. ","Jan 19, 2019",4,0
3333,740,42,"저의 새해 결심은 ""별 다섯 개"" 등급을 더 적게 주는 것이지만, 새해 첫날에는 당연히 이 레멜루리 리오자 라이저바를 맛봐야 해요! 이것은 정말 놀라운 리오자이며, 평균 40년 전에 심은 덩굴에서 주로 자란 템프라닐로 포도로 만들어졌으며 일부는 세계 대전 시대만큼 오래되었다. 나는 빨간 전류, 빨간 체리, 딸기, 옅은 자두, 달콤한 담배, 라벤더, 향나무, 로즈마리, 담배, 옅은 연기, 그리고 거의 재와 같은 흙빛의 아름다운 음을 받는다.","Jan 2, 2021",5,2
3334,2342,42,"Rioja는 꽤 괜찮은 편이지만, Oak가 좀 너무 뚜렷할 수도 있다. 강한 붉은 체리, 붉은 자두, 커피, 코코아, 가죽, 연기","Jun 23, 2019",3.5,2
3335,2343,42,"코는 체리색, 크랜베리색, 꽃색이다. 미각은 시큼한 체리, 중간 탄닌, 짙은 흙 그리고 긴 마감이다.","Jan 14, 2018",4,1
3336,2344,42,"약간 가볍지만 태닝이 잘 되어 있다. 크랜베리, 링곤베리, 슬루, 로완베리, 참나무, 바닐라, 감초 등의 힌트. 지금은 즐겁지만 지하실에서 5년을 더 버틸 수 있다.","May 1, 2021",4,0
3337,2345,42,"아름다운 참나무, 크랜베리 그리고 다크 체리 향. 정직한 시골 요리와 함께 먹었는데 딱 맞았어요","Aug 29, 2020",4,1
3338,113,42,"Rioja는 14.5%에 달하는 잘 조합된 알코올.
시큼한 체리와 떡갈나무의 코.
오크, 바닐라, 체리, 가죽, 담배, 블랙베리, 그리고 긴 피니시의 맛.
제 점수는 4.2입니다.","Jul 18, 2020",4,455
3339,2346,42,"나는 4.1 스타 팀의 비비노에 동의한다. 참나무, 가죽, 약간 시큼한 체리, 가지, 그리고 어두운 과일의 좋은 레벨로 잘 만들어진 스페인 리오하 보호구역.","Feb 15, 2021",4,52
3340,1029,42,"좋은 교과서 Rioja. 흠잡을 데 없지만, 그 다음엔 좀 지루해. 새콤달콤한 체리, 바닐라 오크, 가죽 같은 음표. 적당한 가격의 리저버.","Oct 2, 2020",4,23
3341,2347,42,"오래된 가죽, 베이컨 지방, 새콤달콤한 체리와 블루베리. 긴 뒷맛, 부드러운 탄닌과 바삭바삭한 산도.","Mar 28, 2021",4,27
3342,2348,42,"짙은 자주색에 루비 테. 빙 체리와 가죽 코. 시큼한 미각에 가죽과 마른 빙 체리 마감.","Jun 11, 2015",3,1
3343,2349,42,"체리 향, 긴 다리, 시가 향신료, 흙빛 탄닌, 완전히 연기 나는 마감.","Feb 15, 2016",3,53
3344,2350,42,"감초, 체리, 블랙베리, 흙이 담긴 아주 멋진 부케. 중간 크기의 전신에 멋진 타닌이 들어있네요 미각의 중간에서 끝까지 아름다운 마무리. 와인의 구조가 정말 좋았는데, 미각을 자극하고 천천히 뒤로 이동했어요. 치즈보드와 치킨 디너와 아주 잘 어울린다.","Aug 17, 2016",4,31
3345,180,42,"(3.8) 이 빈티지 맛은 최고였고 와인은 이미 최고조에 달했다고 생각합니다. 강도는 있지만 균형은 없다. 숲 바닥 냄새,타르, 말린 푸룬, 바닐라 향.중간 정도의 낮은 산도, 마른 나무, 말린 자두, 감초, 금속 그리고 많지 않은 녹색 건조 타닌이 있다.","Sep 15, 2018",4,53
3346,2285,42,"92포인트 러블리 와인 - 점성이 풍부한 다크 클라레. 검은 전류, 아몬드 및 접지 노즈. 약간의 과일 포워드 - 좋은 균형, 약간의 감초 그리고 딸기류, 바닐라톤. 멋진 타닌. 중간에서 전체 몸으로 마무리하고 마무리도 훌륭합니다. 멋지다.","Dec 4, 2016",4,3
3347,2351,42,"반 병에서. 놀라울 정도로 표현력이 뛰어나네요 향신료, 후추, 라임 마감제를 가지고 있었다. 보통 체형, 꽉 찬 병이 잠재력을 보여줄 수 있는 더 많은 시간을 가질 것 같은 느낌.","Mar 5, 2020",4.5,0
3348,705,42,"리저브 2011은 2009년부터 그란 리저브보다 탄닌 구조가 더 좋았고 이것을 더 즐겼다. 그들은 함께 짝지어졌고 이것은 예외적으로 오래된 필렛과 잘게 썬 토마토와 짝을 이루었다. 코는 자두, 블랙베리, 가죽, 후추, 그리고 담배의 향을 전달하는데, 여러분의 미각이 약간의 아몬드를 더하면 그것을 확인할 수 있을 것입니다.","Jul 22, 2019",4.5,3
3349,2352,42,"아주 좋은 리오자, 검게 익은 과일과 바닐라처럼 들리네요.
미각의 즙이 많은 과일, 후추, 흙탕물, 매끄러운 탄닌, 둥근 가장자리.
와인은 모든 층이 제자리에 있는 최적의 시점, 균형이 잘 잡혀 있는 시기입니다.","Oct 25, 2020",4.5,0
3350,2353,42,"균형 잡히고 탄닌이 둥글게 탄다. 뒷맛이 좋고, 코에 매운 음이 있다. 후추와 나무는 첫인상으로 쓰였다. 대단한 가치가 있다.","Jan 8, 2021",5,0
3351,2354,42,"멋진 리오자야. 적어도 2시간 동안 숨을 쉬세요. 오크, 약간의 자두, 바닐라, 계피 그리고 담배.","Sep 2, 2018",4,0
3352,2355,42,"농축 시나몬 뽕나무 가지 크림처럼 부드럽고 두꺼움","Feb 22, 2019",4.5,3
3301,1653,42,"그레이트 리오자, 멋진 빈티지, 웨이터가 추천했는데 그가 잘 해냈다. 약간의 호흡이 필요하지만 오크나무, 코코아, 그리고 패터테이트 용기와 함께 출레톤과 잘 어울리는 떫은 여운이 있는 무두질한 과일맛을 선사합니다.","Oct 12, 2018",4,7
3302,321,42,"음, 르멜루리 - 텔모 로드리게스... 더 이상 할 말이 없니? 이것은 확실히 뛰어난 Rioja Reserva이며, 내 생각에, 레멜루리의 가장 훌륭한 포도주 중 하나이다. 고운 삼나무 나무, 볶은 커피, 다크 초콜릿, 말린 과일, 바닐라, 달콤한 향신료, 가죽으로 이루어진 복잡한 코. 진한 적포도주, 체리향, 크랜베리, 헤이즐넛누갓, 코코아... 초우물 균형과 매우 우아한 구조, 둥근 탄닌과 긴 마감...불가능한 경우:-)","Sep 30, 2017",4,4
3303,240,42,"짙은 자갈색, 말린 체리 코, 바닐라, 올스파이스, 회향, 오크, 숲 바닥. 중간 정도의 탄닌과 산도, 균형과 중간 정도의 몸매. 풍부한 텍스처와 매끄럽고 기분 좋은 마감. 맛있어요","Feb 21, 2021",4.5,0
3304,1037,42,"중형 몸체 템프라닐로, 프렌치 및 아메리칸 오크, 블랙베리, 커런트, 세이지, 바닐라, 육두구, 보라색 꽃, 숲 바닥. 메드와 타닌.","Oct 31, 2015",3.5,2
3305,408,42,"더보기

과일향 좋네 블루베리, 짙은 체리, 잘 익은 자두, 제비꽃, 순한 허브, 바닐라, 부드러운 향신료, 숲 바닥 그리고 약간의 연기. 둥근 탄닌과 산도. 길이 좋은 마감재. 합리적인 가격에 꽤 다재다능한 리오자.
소스 TTS복사하기번역
과일코 좋네 블루베리, 짙은 체리, 잘 익은 자두, 제비꽃, 순한 허브, 바닐라, 부드러운 향신료, 숲 바닥 그리고 약간의 연기. 둥근 탄닌과 산도. 길이 좋은 마감재. 합리적인 가격에 꽤 다재다능한 리오자.","Apr 24, 2021",4,38
3306,2326,42,"벽돌 같은 색조에 의해 과도하게 숙성된 중간 가넷, 와인은 과도하게 숙성된 3차 방향의 숲 바닥 버섯 건조 무화과와 말린 블루베리, 휘발성 산도, 전체 복잡성의 한 요소, 새로운 오크 사용에 의해 영향을 받는다.
일부 성숙한 고산성 중간 탄닌에 의해 매끄러운 질감의 첫인상은 완전히 숙성되기 위해 훨씬 더 많은 시간이 필요한 통합되지 않은 거친 질감을 보여준다 미묘한 알코올 톡 쏘는 맛은 추가 나이와 함께 훨씬 더 숙성될 수 있다.","Sep 28, 2018",3.5,3
3307,2327,42,"코에 오크나무와 숲의 바닥. 꽤 대담하고 맵고 입에 검은 과일이 들어있네요 많은 침전물.","Oct 22, 2019",3.5,0
3308,2328,42,"코에 포레스트 플로어 및 TLS. 중간 정도의 몸에 나무 탄닌.","Nov 1, 2019",4,3
3309,709,42,"담배, 흙, 게임 노트는 이 두껍고 매력적인 리오자에서 익은 자두와 커런트 과일의 틀을 만든다. 즙이 많은 탄닌과 젊은 산도. 약간 흙빛이 도는 긴 마감의 볼드한 스타일.","Jul 26, 2017",4,23
3310,2329,42,"치포틀, 연기, 녹, 고탄닌, 파프리카, 향신료, 먼지, 고춧가루, 카이엔, 쿠민, 게임, 육포, 허브","Oct 4, 2020",4,0
3311,2330,42,"마시기 쉽다. 하우스 포스트 애스트로스 경기에서 버만과 돼지갈비를 먹은 적이 있다.","Oct 7, 2018",4,0
3312,2331,42,"빨간색은 균형잡혀 있어요 습기, 통, 붉은 과일의 풍부한 냄새와 맛 입에 터지는 맛이 일품이다. 좋은 붉은 고기나 게임과 함께 마시라고 권한다.","Oct 17, 2016",4.5,0
3313,2332,42,"루비색에 빨간 과일향이 있고 코와 입천장에 약간의 바닐리아가 있다. 중간 타닌과 중간에서 길게 마감된 매우 균형 잡힌 와인","Oct 30, 2016",4,2
3314,2333,42,"놀라운 와인이다","Apr 14, 2014",4,2
3315,1253,42,"진한 루비. 잘 익은 빨간 열매와 흙빛을 가진 M-코. M+몸매. M 강도, 산도, 엠탄닌. M 알코올. 빨간 과일, 향신료, 크랜베리. 그리고 술 얼음의 흔적도. 훌륭한 와인은 몇 년 더 발전하겠지만 지금은 훌륭하다.","Jan 27, 2019",4,4
3316,760,42,"중간 크기 이상의 둥근 코, 말린 과일, 달콤한 빨간 과일과 허브!
중간 정도의 몸매, 빨간 과일, 가죽, 담배, 향신료, 바닐라 같은 동그랗고 벨벳으로 중간 이상의 긴 마감과 산도가 좋습니다!
리오자를 좋아하신다면 이것은 가치 있는 와인입니다.","Jul 16, 2017",4,9
3317,862,42,"4.2 - 최고 품질의 QPR 제공.
자석 가장자리가 있는 체리색.
강렬한 향기가 가득하다. 계피와 바닐라를 첨가한 흙이 많은 붉은 과일의 지배적인 향기. 고운 탄닌으로 새틴 텍스쳐. 긴 마무리.
밤새 이걸 마시기 쉬웠겠죠","Jul 6, 2017",4,10
3318,2334,42,"4.2, 진한 빨간색에 환상적인 빨간 과일 부케. 체리, 딸기, 자두의 미각이 있는 전신 와인. 매우 둥글고 부드러운 탄닌. 와인에 퇴적물이 꽤 많이 들어있었기 때문에 조심스럽게 탈취하는 것이 좋다. 와인은 시간이 지날수록 점점 더 좋아진다.","Nov 25, 2020",4.5,1
3319,1448,42,"너무 어리지만 여전히 좋은 친구. 오크나무와 산딸기 향신료 부케. 입천장에 전류의 기미가 있는 루비 과일. 이 와인은 산도가 좋은 아주 신선한 프로파일을 가지고 있다. 시간이 흐르면서 이것은 현재 상태보다 더 깊이 있게 발전할 것이다.","May 15, 2016",4,9
3320,2251,42,"매우 인상적인 와인, 체리, 산딸기, 무화과와 담배 노트. 아주 진한 맛이야 이 와인은 정말 맛있는 것 같아요. 오랜만에 마셔본 것 중 최고예요.","Apr 25, 2014",4.5,59
3321,903,42,"중간 진홍색.
코 체리, 무화과, 담배, 산딸기.
쫄깃한 탄닌, 중간 산도, 긴 체리 마감.","Jan 2, 2017",4,53
3322,1545,42,"전신에 깊은 루비. 맑고 신선한 산초, 산딸기, 체리 산공기를 흙, 담배, 붓, 바닐라와 섞으면 맑아진다. 성질이 고르고, 순수하게 섬세하며, 참나무와 향신료의 조화가 잘 되어 있다.","Dec 4, 2015",4,136
3323,2335,42,"집에서 모로코 태진 요리를 만들고 이 와인을 집으려고 손을 뻗었다. 송로버섯, 초콜릿, 흙, 블랙베리, 산딸기 냄새. 코에 딱히 눈에 띄는 건 없어 통합의 신호일 거야 과일 통의 맛이 더 나네요. 입자가 고운 탄닌으로 매우 건조합니다. 침전물이 있기 때문에 여과되지도 않았다.","Oct 9, 2016",4,22
3324,1083,42,"진한 산딸기색. 코에 구운 향, 감초, 계피, 향신료 쪽지. 입천장에, 찢어진 빨간 과일, 매우 생쥐의 산도, 약간의 미네랄화, 그리고 벨벳 같은 탄닌에 잘 박힌 귀한 오크나무는 길고 풍미로운 결말로 진화하고 있다","Aug 11, 2017",4,35
3325,2336,42,"라즈베리 노트. 놀라운 끝!","Nov 15, 2015",4,3
3278,2310,42,"빨간 과일 노트, 딸기, 잘 익은 체리와 함께 우아한 가넷 색상은 좋은 미네랄과 질감, 섬세한 탄닌과 균형이 잘 잡혀 있습니다. 환상적이고 긴 마무리는 슈라스코나 스페인 소시지로 훌륭하다.","Sep 24, 2019",5,0
3279,2311,42,"깊은 숲의 좋은 맛: 버섯과 땅이 긴 마무리로 공기를 채운다. 끝내주는 와인. 숨쉬기가 오래 걸리지 않음 - 나이를 고려했을 때 호흡이 훨씬 더 좋아졌을 것이다.","May 12, 2021",4.5,3
3280,231,42,"담배, 흑연, 무두질한 가죽, 계피, 캐러멜, 버섯과 촉촉한 흙을 곁들인 잘 익은 붉은 과일의 과자. 중간에서 배부른 산, 벨베티 탄닌과 중간 정도의 떫은 맛을 지닌다. 미각에서는 과일이 참나무와 섞이지만 뒷맛은 매콤하고 그윽한 맛이 오래간다.","Jul 25, 2018",4.5,4
3281,2312,42,"정말 예외적이에요. 마지막 한 병. 하락세라고 느끼기 전에 이것은 매우 신선하다. 나는 그것이 긴 디캔트가 필요하다고 믿게 한다. 아주 부차적이에요 흙과 버섯이 많죠 과일은 절제된 으깬 산딸기와 불린 딸기이다. 버섯과 백리향. 완벽한 산도 모드 +. 모드 피니시.","Apr 22, 2018",4.5,1
3282,592,42,"93퍼센트, 집중 가운. 많은 잘 익은 빨간 딸기류와 버섯 송로버섯과 바닐라 약간. 부드러운 질감의 탄닌과 생동감 있는 마감의 중간 크기 차체. 완벽한 음용창","Nov 28, 2020",4.5,24
3283,2313,42,"맛있다. 일반적인 Rioja 특징 위에 버섯을 살짝 얹은 것. 아름다운 코가 미각을 파고든다. 입에 가득하고 오래가는 마무리. 거의 4.5.","Mar 30, 2020",4,1
3284,2314,42,"이거 정말 좋다! 약간 닫혀있지만 매우 긴 마감의 큰 과일. 탄닌이 많이 들어있어 병 안에서 시간이 좀 걸릴 수 있어 바이올렛과 흑연. 멋진 코.","Oct 30, 2017",4.5,3
3285,2315,42,"참나무 매실 검은 과일 흙 흑연","Feb 22, 2020",4.5,2
3286,907,42,"2010년 이후 2011년을 판단할 시간.
3개의 다른 포도밭에서 90/5/5로 공급된 템프라닐로, 그레나체, 그라시아노. 프락에서 17개월을 보내라.
코는 오래된 가죽, 초콜릿, 흑연, 향신료, 박하, 감초, 향신료 등이 소용돌이치고 난 후 블랙베리, 블루베리 약간 연기가 자욱한 향을 드러낸다.
중간 정도 + 미각에 즙이 많은 익은 빨간색과 진한 과일 맛, 중간 정도 + 긴 피니시에 달라붙는 통합적이면서도 한방 쓴맛으로 항상 지속됩니다.
4.1","Mar 28, 2021",4,52
3287,2316,42,"두 번째 와인은 템프라닐로, 가르나차, 그라시아노, 비우라 등 소규모 생산업체와 매우 좋은 빈티지 제품을 섞은 것이었습니다. 오크나무에서 22개월 동안 숙성된 이 와인은 체리, 야생 과일, 흑연, 스모키, 매운 음표, 바니야드를 배달했다. 입천장에 구조화된 부드러운 탄닌과 다크 체리, 자두, 초콜릿, 시가 및 허브의 향미.","Mar 23, 2020",4,14
3288,326,42,"크리스마스 선물로 그 병을 받았고 오늘 그것을 로켓과 집에서 만든 파스타와 함께 레몬-양-라그아웃과 함께 즐기기로 결정했다. 그것은 확실히 실망시키지 않았다! 신선한 코, 체리, 연한 어두운 과일 노트, 담배, 흑연. 매우 고운 오크나무, 바닐라의 힌트. 대표적인 리오자 산성으로, 존재하지만 매우 익고 부드러운 탄닌, 다면 구조, 중간에서 길게 탄닌을 운반하는 마감. 즐길 준비가 됐지만 몇 년은 더 살 수 있을 만큼 충분히 살 수 있을 거야","Apr 4, 2021",4,45
3290,1498,42,"매그넘에서 맛보는 거야 다섯 가지 빈티지 중에서 내가 가장 좋아하는 밤이야. 이 제품은 신선하고 균형이 잘 잡혀 있으며, 개봉 후에도 계속 진화하고 더욱 개방됩니다. 가지치기, 검은 과일, 담배, 바닐라 그리고 발라믹 음이 있어요. 타닌은 훌륭하다.","May 5, 2019",4,7
3291,285,42,"매년 고품질을 유지하고, 붉은 과일, 약간의 향신료, 그리고 약간의 발라믹이 완벽하게 어우러진 이 오크나무는 최종 균형잡히고 감미로운 제품에 전반적으로 통합되어 있습니다. 즐겨라!","Oct 8, 2018",4,24
3292,2318,42,"와인이 끝내주네!
균형감 있고, 맛있고, 신선하고, 유연하고, 고운 탄닌과 발라믹 힌트가 있는 과일 같은 입가심.
배럴 노화로 인한 향과 함께 오래 지속되는 마감.","Aug 30, 2020",4,1
3293,2319,42,"최고의 프로듀서들 중 한 명으로 만들어진 훌륭한 작품들. 까시스, 초콜릿, 가죽, 건초, 발라믹, 바닐라를 곁들인 짙은 자두. 여기서 많은 일들이 일어나고 있어! 중간 + 산도와 벨베티 탄닌. 대단한 것","Aug 26, 2019",4,5
3294,2320,42,"내 생각에 리멜루리는 수년 동안 더 잘 작동하고 생산해온 리오자 와이너리 중 하나이다.
라바스티다에 위치해 있고, 샤토 스타일로 방문할 가치가 있다.
대부분 템프라닐로와 그라시아노, 가르나차도 좀 있지
참나무 통에서 16개월 동안 .2011년은 리오자의 빈티지 차트에 따르면 훌륭한 빈티지이고, 이 와인은 그 이유를 보여준다.우아한 와인, 코는 당신이 잔으로 왔다 갔다 할 것을 요구한다. 과일, 발사믹, 그리고 훌륭한 야채.타닌은 비단처럼 부드럽지만 필요한 동력을 가지고 있다.","Feb 23, 2020",4,58
3295,2321,42,"짙고 진한 루비/마룬. 아름답고 매끄럽고 알록달록한 텍스처. 약간 거무스름한 검은 과일과 신선한 어두운 베리 그리고 복잡한 향신료를 곁들인 창고. 담뱃잎, 시가 박스, 코코아, 발라믹. 그것은 깊고 복잡하며 진화하고 있다. 정말 재능있는 보르도 제작자와 그들의 블렌딩 실력을 생각나게 해.","Aug 14, 2018",4,2
3296,2322,42,"농후하고 농축된 와인. 바닐라, 크림, 그리고 삼나무는 베일을 벗기 전에 붉은 과일, 자두, 콜라, 포트 푸리, 담배, 코코아를 보여주기 위해 길을 안내한다. 꽤 높은 산도와 쫄깃쫄깃한 탄닌으로 향미 강도와 지속성이 뛰어납니다. 아주 좋아요.","Apr 2, 2018",4.5,7
3297,2323,42,"놀랍다, 빨간 과일, 코코아, 가죽, 연기 그리고 모든 것이 좋다!","Oct 13, 2019",4.5,0
3298,2324,42,"코코아를 약간 넣은 블랙베리 가죽 체리 아주 아주 좋아요","Nov 20, 2019",4.5,0
3299,958,42,"이것은 2007년 보다 훨씬 오래된 맛이 났다. 음, 오래되지 않고 발달했어요. 가장자리의 옅은 색, 말라붙은 빨간 과일, 코코아 가루, 오래된 가죽, 약간의 수부아지와 낡은 가구. 구조가 좋군, 나쁘지 않아.","Jan 16, 2016",3,70
3300,2325,42,"풍부한 검은 과일, 코코아, 바닐라, 삼나무, 그리고 가죽. 일단 그것이 열리면, 탄닌, 과일, 산, 그리고 몸이 통합된 훌륭한 구조입니다. 8살!","Apr 13, 2019",4,7
3252,2292,42,"맛있는 클래식한 리오자 리저버. 매실, 블랙 체리, 레드 체리, 오크, 은은한 버터의 따뜻한 향. 딸기, 블랙 체리, 블랙 매실, 삼나무, 은은한 미네랄 등 사랑스럽고 균형 잡힌 맛의 초콜릿. 긴 마감에 밝은 산도와 탄닌 함유","Feb 28, 2020",4,4
3253,2293,42,"매우 다르고 흥미로운 Rioja. 아일랜드 타임즈의 와인 편집장 존 윌슨과 와인 제조사인 텔모 로드리게스와 함께 줌 시음회를 가졌다. 이것은 신선한 검은 과일로 가득차 있다. 검은 자두, 검은 체리 그리고 블루베리. 블랙 페퍼와 가죽 또한 출시되며 그 나이와 함께 놀랍도록 우아한 탄닌을 선보이고 있다.","Dec 11, 2020",4,1
3254,2294,42,"색상: 맑고 진한 루비.
코: 깨끗하고 중간 정도의 강도, 블루베리, 검은 자두, 주류 얼음의 향미, 약간의 멘트, 연기, 토스트, 정향, 가지치기, 커피, 말린 블랙베리, 고기.
미각: 건조, 중간+산도, 중간+탄닌, 고알코올(14%), 전신, 중간+강도, 긴 마무리.
아주 좋은 품질입니다.
4.0/5.","Dec 6, 2020",4,16
3255,2295,42,"코에 첫인상은 톡 쏘는 후추음, 검은 체리, 검은 자두, 블루베리가 그 뒤를 잇는다. 2차 향에서는 바닐라, 초콜릿, 삼나무, 회분. 3차 향에서는 카라멜, 담배, 마른 잎, 흙탕물. 입천장에 있는 탄닌은 유연하고 부드러워서 와인이 마르는 느낌이 들지 않는다. 밝은 산도가 퍽퍽한 느낌을 주고 있다. 나는 그것이 얼마나 중요한지 잘 알고 있다. 마무리가 길고 맛있다.","Feb 27, 2021",4,5
3256,2296,42,"전형적인 리오자였어 오크가 많고 흙이 많고 가죽의 촉감이 있다. 검은 자두. 멋지네요","Nov 2, 2020",4,4
3257,2297,42,"3,75. 진한 버건디색. 오크, 잼, 무화과, 달콤한 체리의 전형적인 리오자 코. 전신. 감미로운 탄닌. 결국엔 좀 건조해지겠지","Feb 19, 2019",4,3
3258,1091,42,"Yane은 한 해가 짧은 기간 동안 큰 제작자와 좋은 해에는 작은 제작자 사이의 차이를 보여주고 싶어했다.
템프라닐로, 가르나차, 비우라 - 22M in French Barrique (New 없음).
N: 붉은 과일 잼, 바냐드, 검은 과일, 흑연 약간을 첨가한 꽤 미네랄.
P: 초콜릿과 유칼립투스를 약간 넣은 검은 과일 & 매우 미네랄.
4,1*","Mar 19, 2020",4,40
3259,1218,42,"라즈베리 잼, 홍매실 잼, 가죽, 바닐라, 오크 향기. 라즈베리 잼, 홍매실, 미각에 검은 후추. 약간 균형이 안 맞아서 산도가 너무 높아 높은 산도, 중간 탄닌. 긴 과일맛에 매운 마무리.","Feb 28, 2021",4,37
3260,2298,42,"자두 잼, 블랙베리, 바닐라 맛. 보디드 와인, 완벽한 타닌, 멋진 마무리","Jun 3, 2019",4,16
3261,2299,42,"아주 특별한 반신일 선물. 흙투성이에 잼 같은 거요 산성이죠","May 17, 2020",4.5,0
3262,1168,42,"링곤베리와 담배의 힌트가 있는 바닐라 오크와 체리 잼으로 시작했다.
약 한 시간 안에 바닐라 노트는 맛의 균형을 더 잘 맞추기 위해 거꾸로 가고 크림의 가벼운 뉘앙스가 마지막에 나타난다.
잘 만들었다, 개성이 좀 있긴 하지만 불행하게도 기대에 못 미쳤다. 스타일 때문이겠죠
마침내 끝부분이 무거워지면서 약간 닫힌 것 같다.
이따금씩 다른 빈티지 한 번 먹어볼까 생각 중이야.","Jul 27, 2019",3,38
3263,2246,42,"코르크되지 않은 병, 흙빛, 후추, 가죽, '버섯(?)'으로 Asheville NC, Grove Park Inn의 훌륭한 QPR","Jan 3, 2021",4,0
3264,2300,42,"4,3 향: 가죽, 흙, 익은 과일
미각: 부드러운 균형과 가죽, 통, 잘 익은 과일, 그리고 멋진 마감으로 복잡함","Dec 22, 2020",4.5,1
3265,2301,42,"생일 파티는 정말 힘들었어! 2시간 동안 데커트된 검은 고무는 부드러워지지만 연한 흙빛 노트, 체리 위에 가죽과 바닐라를 얹는다.","Nov 3, 2020",4.5,25
3266,2302,42,"4.25 큰 몸과 큰 탄닌 라즈베리 담배 바닐라 오크 가죽 체리 다크 코코아 분말은 과일과 산도의 균형을 잘 맞춘다.","May 15, 2019",4.5,5
3267,2303,42,"이것은 내가 매일 마실 수 있는 사랑스럽고 부드러운 Rioja인데, 코에 가죽과 담배를 묻히고, 어두운 체리와 딸기는 흙빛으로 물씬 풍긴다.","Jan 22, 2021",4.5,1
3268,1667,42,"4.45 - 잘 익은 붉은 과일, 흙과 가죽 곡조의 약간의 담배 음, 중간 산도, 중간 산도, 중간 정도의 탄닌과 길고 즙이 많은 마감과 함께 이 훌륭한 가치, 균형잡히고 마실 준비가 된 리오자 생산자 레멜루리는 2년에 한 번 더 부드럽고 둥근 탄닌을 잡고 마시기 위해 몇 년이 더 필요합니다! ","May 2, 2020",4.5,24
3269,1504,42,"스모키테랄 매력","Jan 19, 2021",4.5,1
3270,2304,42,"처음 몇 시간 동안 매우 꽉 조이고 거칠었지만, 맛깔나는 중간 입천장에 길고 연기 자욱한 마감으로 예기치 않게 아주 멋지게 열렸다. 아직 많이 남아 있다.","Dec 26, 2015",4,1
3271,2305,42,"주로 가르나차나 템프라니요에 3grape Riojared 와인으로, 산도가 높고 노트 구조에 오크색과 진한 과일이 풍부합니다. 또한 연기와 습한 숲이 더 복잡해지면 이 Rioja 지역은 평균 이상으로 복잡해집니다.","Feb 1, 2020",4,18
3272,1083,42,"라즈베리 색. 코 향신료와 미네랄에. 미각은 잘 균형잡힌 구조에 부드러운 탄닌이 박힌 과일과 귀족 오크를 찢었고 성공적인 결말로 발전했다.","Jan 15, 2017",4,22
3273,2306,42,"숨을 좀 쉬어야 하지만 전체적으로 내가 가장 좋아하는 리오자(또는 사실 내가 정말 좋아하는 몇 안 되는 것 중 하나)는 일반적인 리오자 광물과 반대이다. JH가 말하듯이, 오크나무는 정말 미묘하다. 템프라니요보다 가르나차 맛이 더 나네요.","Nov 11, 2017",4,2
3274,2307,42,"검은 과일과 가죽이 코에 있다. 산성과 광물은 입에 높다. 몸체를 내리고 가격을 책정하여 마무리합니다.","Jun 27, 2016",4,1
3275,2308,42,"참나무 체리 가죽 초콜릿 삼나무 연기 미네랄 버섯 붉은 체리 블랙베리 매실 짙은 과일 감초","Mar 16, 2021",4,0
